"storeId","name","address","merchantId","storePackageId","numberSuccessTimeKeep","numberNotDetermined","numberOutRange","numberCases","numberMaxEmployee","numberMinEmployee"
"820","Quynh","Hoàng Quỳnh-0368638976ET0985818623-ET0368638976tung-test","0","0","0","0","0","0","0"
"821","mike wazowski","thánh chò-3.68638976E8ET0398691996-H Quynh-0368638976ET0985818623-ET0368638976tung-test","788","0","0","0","0","0","0"
"822","Store test data","YếnNguyễn Hải-0368638976ET0349802780-Store test data demo-ET0336769797-ET0368638976tung-test","0","0","0","0","0","0","0"
"823","H Quynh","H Quynh-0368638976ET0985818623-ET0368638976tung-test","0","0","0","0","0","0","0"
"824","Store test data demo","YếnNguyễn Hải-3.68638976E8ET0336769797-","788","0","0","0","0","0","0"
"825","hoa quynh","quynhhoa-0368638976ET0985818623-ThươngNguyễn-0368638976ET0346270421-YếnNguyễn Trần Cao Linh-0368638976ET0349802780-ET0368638976tung-test","0","0","0","0","0","0","0"
"826","Store test data demo","","788","0","0","0","0","0","0"
"827","Store test data demo","yếnnguyễn hải-3.68638976E8ET0346270421-YếnNguyễn Trần Cao Linh-0368638976ET0349802780-ET0368638976tung-test","788","0","0","0","0","0","0"
"829","Demo test data","YếnNguyễn Trần Cao Linh-0368638976ET0349802780-ET0368638976tung-test","0","0","0","0","0","0","0"
"830","Store Moon","ET0368638976tung-test","554","0","0","0","0","0","0"
"831","Test mới","ET0368638976tung-test","0","0","0","0","0","0","0"
"832","Test phần in với dữ liệu store dài","ET0368638976tung-test","0","0","0","0","0","0","0"
"833","store test","ET0368638976tung-test","5","0","0","0","0","0","0"
"834","Chi Duong Store","ET0368638976tung-test","389","0","0","0","0","0","0"
"835","Store Yen Test API","ET0368638976tung-test","389","0","0","0","0","0","0"
"836","11111","ET0368638976tung-test","1","0","0","0","0","0","0"
"837","aasdasd","ET0368638976tung-test","1","0","0","0","0","0","0"
"838","quynyh","","788","0","0","0","0","0","0"
"839","quynyh","","788","0","0","0","0","0","0"
"840","quynyh","","788","0","0","0","0","0","0"
"841","test print default","ET0368638976tung-test","1","0","0","0","0","0","0"
"842","Hoàng Quỳnh","Quỳnh-0368638976ET0985818623-ET0368638976tung-test","0","0","0","0","0","0","0"
"843","FOOD & DRINK AHA COFFEE TRẦN ĐẠI NGHĨA","ET0368638976tung-test","560","0","0","0","0","0","0"
"845","Test in mới","ET0368638976tung-test","560","0","0","0","0","0","0"
"846","Yến test đồng bộ","ET0368638976tung-test","560","0","0","0","0","0","0"
"847","Test API","ET0368638976tung-test","6","0","0","0","0","0","0"
"848","TRIAL","ET0368638976tung-test","6","0","0","0","0","0","0"
"849","Thành","Thành-0368638976ET0398691996-ET0368638976tung-test","0","0","0","0","0","0","0"
"850","test new rabbit","ET0368638976tung-test","1","0","0","0","0","0","0"
"851","Current store","ET0368638976tung-test","1","0","0","0","0","0","0"
"852","1111","ET0368638976tung-test","1","0","0","0","0","0","0"
"853","store test","ET0368638976tung-test","1","0","0","0","0","0","0"
"854","Hello store","Hello store-ET0981545108-ET0368638976tung-test","0","0","0","0","0","0","0"
"855","Hello store","Hello store-ET0981588108-ET0368638976tung-test","0","0","0","0","0","0","0"
"5000000","HaLV Store","ET0368638976tung-test","100","0","0","0","0","0","0"
"5000001","1234","ET0368638976tung-test","100","0","0","0","0","0","0"
"5000002","Hello store","Hello store-ET0981388108-null","0","0","0","0","0","0","0"
"5000003","ohtheak","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000004","ohmysalon","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000005","Phan Hà Phương","ET0368638976tung-test","566","0","0","0","0","0","0"
"5000006","ohlala","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000007","ohlala","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000008","ohlala","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000009","ohlala","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000010","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000011","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000012","Thêu cute","ET0368638976tung-test","567","0","0","0","0","0","0"
"5000013","ohmysalon","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000014","Thêu cute","ET0368638976tung-test","567","0","0","0","0","0","0"
"5000015","Thêu cute","ET0368638976tung-test","567","0","0","0","0","0","0"
"5000016","Thêu cute 23","ET0368638976tung-test","568","0","0","0","0","0","0"
"5000017","Thêu cute 23","ET0368638976tung-test","568","0","0","0","0","0","0"
"5000018","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000019","ohmysalon","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000020","Thêu cute 23","ET0368638976tung-test","568","0","0","0","0","0","0"
"5000021","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000022","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000023","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000024","Thêu cute 23","ET0368638976tung-test","568","0","0","0","0","0","0"
"5000025","Tương ớt","ET0368638976tung-test","569","0","0","0","0","0","0"
"5000026","Tương ớt","ET0368638976tung-test","569","0","0","0","0","0","0"
"5000027","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000028","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000029","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000030","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000031","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000032","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000033","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000034","Đông Đanh Đá","ET0368638976tung-test","570","0","0","0","0","0","0"
"5000035","Đông Đanh Đá","ET0368638976tung-test","570","0","0","0","0","0","0"
"5000036","Đông Đanh Đá","ET0368638976tung-test","570","0","0","0","0","0","0"
"5000037","test55666","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000038","hhhhh","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000039","Đông Đanh Đá","ET0368638976tung-test","571","0","0","0","0","0","0"
"5000040","Đông Đanh Đá","ET0368638976tung-test","571","0","0","0","0","0","0"
"5000041","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000042","dfff","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000043","ff","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000044","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000045","fvcxvxcv","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000046","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000047","yyy","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000048","yywwy","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000049","ysaywwy","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000050","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000051","cong tét 123","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000052","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000053","Khủng long vàng","ET0368638976tung-test","572","0","0","0","0","0","0"
"5000054","Khủng long vàng","ET0368638976tung-test","572","0","0","0","0","0","0"
"5000055","ohlala","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000056","Khủng long vàng","ET0368638976tung-test","572","0","0","0","0","0","0"
"5000057","Khủng long vàng","ET0368638976tung-test","572","0","0","0","0","0","0"
"5000058","cong tét 12563","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000059","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000060","okebabexxx","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000061","Tương ớt chi nhánh 1","ET0368638976tung-test","569","0","0","0","0","0","0"
"5000062","troilanhqua","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000063","Đông Đanh Đá thứ eno","ET0368638976tung-test","570","0","0","0","0","0","0"
"5000065","hải","Ngọc HảiHoàng-3.68638976E8ET0981075108-null","788","0","0","0","0","0","0"
"5000066","cuong","","788","0","0","0","0","0","0"
"5000067","Khủng long XANH","ET0368638976tung-test","576","0","0","0","0","0","0"
"5000068","Test in store mới","ET0368638976tung-test","40","0","0","0","0","0","0"
"5000070","cafeplus","ET0368638976tung-test","578","0","0","0","0","0","0"
"5000072","Khủng long XANH Đỏ","ET0368638976tung-test","580","0","0","0","0","0","0"
"5000073","Khủng long XANH Đỏ","ET0368638976tung-test","581","0","0","0","0","0","0"
"5000074","Khủng long XANH Đỏ","PhạmKhủng Long BA-3.68638976E8ET0962431383-null","788","0","0","0","0","0","0"
"5000075","Yến test store mới","ET0368638976tung-test","560","0","0","0","0","0","0"
"5000076","Khủng long XANH Đỏ","ET0368638976tung-test","579","0","0","0","0","0","0"
"5000077","Khủng long XANH Đỏ","ET0368638976tung-test","583","0","0","0","0","0","0"
"5000078","Khủng long XANH Đỏ","ET0368638976tung-test","584","0","0","0","0","0","0"
"5000079","Khủng long XANH Đỏ","ET0368638976tung-test","585","0","0","0","0","0","0"
"5000080","Store","Store-ET0965235456-null","0","0","0","0","0","0","0"
"5000081","fdsafsadfsda","ĐặngĐặng-3.68638976E8ET0983442452-null","788","0","0","0","0","0","0"
"5000082","Khủng long XANH Đỏ","ET0368638976tung-test","588","0","0","0","0","0","0"
"5000083","Khủng long XANH Đỏ","ET0368638976tung-test","589","0","0","0","0","0","0"
"5000084","Khủng long XANH Đỏ","PhạmKhủng Long BA-0368638976ET0962431383-null","0","0","0","0","0","0","0"
"5000085","quynh","ET0368638976tung-test","0","0","0","0","0","0","0"
"5000086","quỳnh test","teaaquỳnh-0368638976ET0398691996-null","0","0","0","0","0","0","0"
"5000087","Hoapt","ET0368638976tung-test","593","0","0","0","0","0","0"
"5000088","Thành","Thành-0368638976ET0398691996-null","0","0","0","0","0","0","0"
"5000089","Thành Thsnfh","Thành Thành-0368638976ET0398691996-null","0","0","0","0","0","0","0"
"5000090","aaaa","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000091","1214214214","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000092","aaaaaaa11111","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000093","Thanh","Thanh-0368638976ET0398691996-null","0","0","0","0","0","0","0"
"5000094","Khủng long XANH Đỏ","ET0368638976tung-test","597","0","0","0","0","0","0"
"5000096","test enable ca","ET0368638976tung-test","40","0","0","0","0","0","0"
"5000097","Khủng long XANH Đỏ","ET0368638976tung-test","599","0","0","0","0","0","0"
"5000098","Khủng long XANH Đỏ","ET0368638976tung-test","600","0","0","0","0","0","0"
"5000099","Hhh","Hhhh-0368638976ET0398691996-null","0","0","0","0","0","0","0"
"5000100","Hoapt","ET0368638976tung-test","602","0","0","0","0","0","0"
"5000101","Hoapt","ET0368638976tung-test","603","0","0","0","0","0","0"
"5000102","Khủng long XANH Đỏ","ET0368638976tung-test","604","0","0","0","0","0","0"
"5000103","Khủng long XANH Đỏ","PhạmKhủng Long BA-0368638976ET0962431383-null","0","0","0","0","0","0","0"
"5000104","Khủng long XANH Đỏ","ET0368638976tung-test","604","0","0","0","0","0","0"
"5000105","okebabe","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000106","oh the ah","ET0368638976tung-test","538","0","0","0","0","0","0"
"5000107","Hoapt","Hoapt-ET0386675588-null","0","0","0","0","0","0","0"
"5000108","Store02","ET0368638976tung-test","259","0","0","0","0","0","0"
"5000109","Khủng long XANH Đỏ","ET0368638976tung-test","607","0","0","0","0","0","0"
"5000110","Khủng long XANH Đỏ","ET0368638976tung-test","10","0","0","0","0","0","0"
"5000111","Khủng long XANH Đỏ","PhạmKhủng Long BA-0368638976ET0962431383-null","0","0","0","0","0","0","0"
"5000112","Khủng long XANH Đỏ","ET0368638976tung-test","610","0","0","0","0","0","0"
"5000113","Khủng long XANH Đỏ","PhạmKhủng Long BA-0368638976ET0962431383-null","0","0","0","0","0","0","0"
"5000114","Khủng long XANH Đỏ","PhạmKhủng Long BA-0368638976ET0962431383-null","0","0","0","0","0","0","0"
"5000115","Khủng long XANH Đỏ","PhạmKhủng Long BA-0368638976ET0962431383-null","0","0","0","0","0","0","0"
"5000116","Khủng long XANH Đỏ","PhạmKhủng Long BA-0368638976ET0962431383-null","0","0","0","0","0","0","0"
"5000117","Khủng long XANH Đỏ","PhạmKhủng Long BA-0368638976ET0962431383-null","0","0","0","0","0","0","0"
"5000118","Khủng long XANH Đỏ","ET0368638976tung-test","616","0","0","0","0","0","0"
"5000119","Khủng long XANH Đỏ","ET0368638976tung-test","617","0","0","0","0","0","0"
"5000120","Khủng long XANH Đỏ","ET0368638976tung-test","618","0","0","0","0","0","0"
"5000122","nha hang 2","nha hang 2-ET0373271996-null","0","0","0","0","0","0","0"
"5000123","Thương","ET0368638976tung-test","552","0","0","0","0","0","0"
"5000124","bếp nhà bơ","bếp nhà bơ-ET0962949912-null","0","0","0","0","0","0","0"
"5000125","jktjdsltjkrdl","jktjdsltjkrdl-ET0793146579-null","0","0","0","0","0","0","0"
"5000126","Khủng long XANH Đỏ","ET0368638976tung-test","598","0","0","0","0","0","0"
"5000127","fnb","fnb-ET0356281113-null","0","0","0","0","0","0","0"
"5000129","Khủng long XANH Đỏ","PhạmKhủng Long BA-0368638976ET0962431383-null","0","0","0","0","0","0","0"
"5000131","Khủng long XANH Đỏ","ET0368638976tung-test","628","0","0","0","0","0","0"
"5000132","Tiệm mỳ tươi Hải Yến cơ sở 2","ET0368638976tung-test","392","0","0","0","0","0","0"
"5000133","Haha","ET0368638976tung-test","634","0","0","0","0","0","0"
"5000134","Thành tét","Thanh-0368638976ET0398691996-null","0","0","0","0","0","0","0"
"5000137","2021 store","ET0368638976tung-test","1","0","0","0","0","0","0"
"5000138","Lazy store","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000139","Khủng long XANH Đỏ","ET0368638976tung-test","656","0","0","0","0","0","0"
"5000141","nd fnb","nd fnb-ET0985016662-null","0","0","0","0","0","0","0"
"5000142","quynh","quynh-0368638976ET0985818623-null","0","0","0","0","0","0","0"
"5000143","Haha","Haha-ET0898089621-null","0","0","0","0","0","0","0"
"5000144","0978123421","09781234210978123421-3.68638976E8ET0978147849-null","788","0","0","0","0","0","0"
"5000145","Quán 1","Quán 1-ET0987526183-null","0","0","0","0","0","0","0"
"5000146","omni-40-sapostaging","omni-41-sapostagingomni-41-sapostaging-0368638976ET0978147849-null","0","0","0","0","0","0","0"
"5000147","omni-41-sapostaging","ET0368638976tung-test","665","0","0","0","0","0","0"
"5000148","Kimadore","266 Đội Cấn, Ba Đình, Hà Nội","561","0","0","0","0","0","0"
"5000149","Phở Mười","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000150","huhuhhhhh","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000151","huhuhh666hhh","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000152","huhuhh666hhh","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000153","99776655","ET0368638976tung-test","5","0","0","0","0","0","0"
"5000154","test tách gộp ","ET0368638976tung-test","7","0","0","0","0","0","0"
"5000155","18022021","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000156","phamkhanh","ET0368638976tung-test","684","0","0","0","0","0","0"
"5000157","Test Grab","ET0368638976tung-test","7","0","0","0","0","0","0"
"5000159","Cửa hàng test đủ thứ","ET0368638976tung-test","1","0","0","0","0","0","0"
"5000160","yến","ET0368638976tung-test","392","0","0","0","0","0","0"
"5000161","123","ET0368638976tung-test","7","0","0","0","0","0","0"
"5000165","test discount","ET0368638976tung-test","560","0","0","0","0","0","0"
"5000172","Test lại đăng ký Grab","ET0368638976tung-test","560","0","0","0","0","0","0"
"5000173","Demo Grab","ET0368638976tung-test","560","0","0","0","0","0","0"
"5000176","Store test app pc","ET0368638976tung-test","7","0","0","0","0","0","0"
"5000177","test phân quyền","ET0368638976tung-test","7","0","0","0","0","0","0"
"5000178","Phuong Anh","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000180","RED COFFEE","ET0368638976tung-test","561","0","0","0","2","52","52"
"5000187","test in thuế phí","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000188","Thương102","ET0368638976tung-test","552","0","0","0","0","0","0"
"5000189","test quyền","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000190","Thanh","Thanh-0368638976ET0398691996-null","0","0","0","0","0","0","0"
"5000191","in thuế phí","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000193","dung","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000194","trada2","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000195","trada2","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000196","trada3","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000197","Thành Thanh","Thành Béo-0368638976ET0398691996-null","0","0","0","0","0","0","0"
"5000198","testtt","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000199","abc","ET0368638976tung-test","727","0","0","0","0","0","0"
"5000200","aaa","ET0368638976tung-test","7","0","0","0","0","0","0"
"5000201","bbb","HàLương Thị Bích-0368638976ET0356073652-null","0","0","0","0","0","0","0"
"5000202","trada4","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000209","store2","ET0368638976tung-test","577","0","0","0","0","0","0"
"5000212","mmmm","ET0368638976tung-test","725","0","0","0","0","0","0"
"5000213","thanh","thanh-0368638976ET0398691996-null","0","0","0","0","0","0","0"
"5000214","sinhnk","ET0368638976tung-test","577","0","0","0","0","0","0"
"5000215","test lại in thuế","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000216","TEST 1dsfsdf","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000217","test","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000218","test22","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000219","test23","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000220","1111","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000222","test grab","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000223","thuế phí","HàLương Thị Bích-0368638976ET0356073652-null","0","0","0","0","0","0","0"
"5000224","thuế phí 1","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000225","thuế phí 2","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000226","Kakaka","Kakaka-ET0941009088-null","0","0","0","0","0","0","0"
"5000227","thanh","","788","0","0","0","0","0","0"
"5000228","Cửa hàng Năm Dung","ET0368638976tung-test","1","0","0","0","0","0","0"
"5000229","lo343fdng321","lo343fdng321-ET0311111sdf13223-null","0","0","0","0","0","0","0"
"5000230","Yến test in tạm tính case","ET0368638976tung-test","560","0","0","0","0","0","0"
"5000231","Hải HN's store","","788","0","0","0","0","0","0"
"5000232","Hai store","Hai store-ET0981075109-null","0","0","0","0","0","0","0"
"5000233","Hai strore","","788","0","0","0","0","0","0"
"5000234","Hai hn","","0","0","0","0","0","0","0"
"5000235","Haihn","","788","0","0","0","0","0","0"
"5000236","Yến test báo cáo ca","ET0368638976tung-test","560","0","0","0","0","0","0"
"5000237","Yến test setting bếp","ET0368638976tung-test","560","0","0","0","0","0","0"
"5000238","Yến test Kitchen","ET0368638976tung-test","560","0","0","0","0","0","0"
"5000239","y","y-ET0349802445-null","0","0","0","0","0","0","0"
"5000240","minh minh","minh-3.68638976E8ET0925450080-null","788","0","0","0","0","0","0"
"5000241","Minh Minh","","788","0","0","0","0","0","0"
"5000242","Yến demo đặt bàn","ET0368638976tung-test","560","0","0","0","0","0","0"
"5000243","Hằng Đinh Thị Thu","ET0368638976tung-test","701","0","0","0","0","0","0"
"5000251","import thu chi","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000252","sinh test",,"577","0","0","0","0","0","0"
"5000253","sinh test thu chi",,"658","0","0","0","0","0","0"
"5000254","import thu chi 2","ET0368638976tung-test","577","0","0","0","0","0","0"
"5000255","import thu chi 3","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000256","truong","","788","0","0","0","0","0","0"
"5000258","quynh hoa","","788","0","0","0","0","0","0"
"5000259","Test restaurant","Test restaurant-ET0947970713-null","0","0","0","0","0","0","0"
"5000260","dungbt2","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000261","Đào Hoa Đảo","ET0368638976tung-test","634","0","0","0","0","0","0"
"5000264","Quán ăn danh cho nhưng người vui vẻ 2","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000266","dfgsafsdafsd","dfgsafsdafsd-ET0936463060-null","0","0","0","0","0","0","0"
"5000267","thgtesst-sapostaging","thgtesst-sapostaging-ET0971371901-null","0","0","0","0","0","0","0"
"5000268","ONION","266 doi can","561","0","0","0","0","0","0"
"5000269","vuivui2","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000270","vuivui2","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000271","vuivui2","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000272","Yolo","ET0368638976tung-test","711","0","0","0","0","0","0"
"5000273","Junn Coffee & Bar","ET0368638976tung-test","42","0","0","0","0","0","0"
"5000274","web online","ET0368638976tung-test","577","0","0","0","0","0","0"
"5000275","SinhFnb","sinh-3.68638976E8ET0866599302-null","788","0","0","0","0","0","0"
"5000276","Test đồng bộ","ET0368638976tung-test","577","0","0","0","0","0","0"
"5000277","web online","ET0368638976tung-test","238","0","0","0","0","0","0"
"5000278","hatest","ET0368638976tung-test","713","0","0","0","0","0","0"
"5000279","Store Long","ET0368638976tung-test","390","0","0","0","0","0","0"
"5000280","mamahouse-dev","ET0368638976tung-test","714","0","0","0","0","0","0"
"5000281","Chicken Quán","ET0368638976tung-test","715","0","0","0","0","0","0"
"5000282","test đơn mới","ET0368638976tung-test","560","0","0","0","0","0","0"
"5000283","Toco","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000285","bánh bao","ET0368638976tung-test","716","0","0","0","0","0","0"
"5000286","Toco","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000287","yến test","yến test-ET0963255456-null","0","0","0","0","0","0","0"
"5000288","Minh IOS","ET0368638976tung-test","392","0","0","0","0","0","0"
"5000289","Yến Test Boss","ET0368638976tung-test","392","0","0","0","0","0","0"
"5000290","Loyaly","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000291","Nhà của An","ET0368638976tung-test","718","0","0","0","0","0","0"
"5000292","Nhà của An - An nhỏ","ET0368638976tung-test","718","0","0","0","0","0","0"
"5000293","Test Boss","ET0368638976tung-test","392","0","0","0","0","0","0"
"5000294","pp","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000295","a","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000296","Nghia's restaurant","ET0368638976tung-test","720","0","0","0","0","0","0"
"5000297","Feezee","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000298","test đb grab","ET0368638976tung-test","577","0","0","0","0","0","0"
"5000299","vnpay","ET0368638976tung-test","198","0","0","0","0","0","0"
"5000300","vnpay1","ET0368638976tung-test","198","0","0","0","0","0","0"
"5000301","vnpay2","ET0368638976tung-test","198","0","0","0","0","0","0"
"5000302","vnpay3","ET0368638976tung-test","198","0","0","0","0","0","0"
"5000303","vnpay4","ET0368638976tung-test","198","0","0","0","0","0","0"
"5000304","ONION","ET0368638976tung-test","721","0","0","0","0","0","0"
"5000305","trada-1","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000306","trada-2","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000307","trada-3","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000308","Phở bò nam định","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000309","Bánh mỳ dân tổ","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000310","trada2","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000311","banh bao","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000312","kemkem",,"561","0","0","0","0","0","0"
"5000313","Bánh mỳ dân tổ - 2","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000314","Bánh mỳ dân tổ - 3","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000315","Bún chả cầu đen","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000316","Yến Test Noti","ET0368638976tung-test","392","0","0","0","0","0","0"
"5000317","Noti setting","ET0368638976tung-test","392","0","0","0","0","0","0"
"5000318","Tổng kho nhập lậu","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000319","Tổng kho nhập lậu - 2","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000320","Store này chỉ để giải trí","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000321","Test vnpay","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000322","Test vnpay - 2","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000323","Test vnpay - 3","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000324","LewLewLew","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000325","Yến test noti pos","ET0368638976tung-test","392","0","0","0","0","0","0"
"5000326","Test VNP","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000327","LewLewLewLew","ET0368638976tung-test","392","0","0","0","0","0","0"
"5000328","Test VNP 1","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000329","Test VNP 2","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000330","Test Vnpay - 4","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000331","Test Vnpay - 5","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000332","phuonganh","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000333","phuonganh1","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000334","phuonganh2","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000335","phuonganh3","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000336","phuonganh4","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000337","phuonganh5","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000338","phuonganh5","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000339","Karakole","ET0368638976tung-test","687","0","0","0","0","0","0"
"5000340","phuonganh6","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000341","phuonganh7","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000342","phuonganh8","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000343","Test Noti POS","ET0368638976tung-test","392","0","0","0","0","0","0"
"5000345","test noti boss","ET0368638976tung-test","723","0","0","0","0","0","0"
"5000346","test noti","ET0368638976tung-test","722","0","0","0","0","0","0"
"5000347","dũng","ET0368638976tung-test","724","0","0","0","0","0","0"
"5000348","Test Gói Basic","ET0368638976tung-test","198","0","0","0","0","0","0"
"5000349","Basic","ET0368638976tung-test","729","0","0","0","0","0","0"
"5000350","Pro","ET0368638976tung-test","730","0","0","0","0","0","0"
"5000351","Test Gói weborder","ET0368638976tung-test","731","0","0","0","0","0","0"
"5000352","12323123","ET0368638976tung-test","733","0","0","0","0","0","0"
"5000353","qưeqwewe","ET0368638976tung-test","734","0","0","0","0","0","0"
"5000354","Test Job mail","ET0368638976tung-test","0","0","0","0","0","0","0"
"5000355","bành mỳ 1","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000356","bành mỳ 2","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000357","bành mỳ 3","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000358","bành mỳ 4","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000359","bành mỳ 5","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000360","weborder-Basic","ET0368638976tung-test","735","0","0","0","0","0","0"
"5000361","tradaphuonganh","ET0368638976tung-test","561","0","0","0","0","0","0"
"5000362","Yến test update Noti","ET0368638976tung-test","390","0","0","0","0","0","0"
"5000363","Test quyền noti","ET0368638976tung-test","577","0","0","0","0","0","0"
